time,elapsed_seconds,message
13:04:36,0.000485,extracting prediction MOD_OBS1_5 from jacobian
13:04:36,0.0004848,extracting prediction MOD_OBS1_6 from jacobian
13:04:36,0.0004378,extracting prediction MOD_OBS1_7 from jacobian
13:04:36,0.0004687,extracting prediction MOD_OBS2_3 from jacobian
13:04:36,0.0004285,extracting prediction MOD_OBS2_4 from jacobian
13:04:36,0.0004216,extracting prediction MOD_OBS2_5 from jacobian
13:04:36,0.0004004,extracting prediction MOD_OBS2_6 from jacobian
13:04:36,0.0004434,extracting prediction MOD_OBS2_7 from jacobian
13:04:36,0.0004069,extracting prediction MOD_OBS3_3 from jacobian
13:04:36,0.0004501,extracting prediction MOD_OBS3_4 from jacobian
13:04:36,0.0004429,extracting prediction MOD_OBS3_5 from jacobian
13:04:36,0.0005099,extracting prediction MOD_OBS3_6 from jacobian
13:04:36,0.0004459,extracting prediction MOD_OBS3_7 from jacobian
13:04:36,0.0003887,extracting prediction MOD_OBS4_3 from jacobian
13:04:36,0.0003967,extracting prediction MOD_OBS4_4 from jacobian
13:04:36,0.0003909,extracting prediction MOD_OBS4_5 from jacobian
13:04:36,0.0004254,extracting prediction MOD_OBS4_6 from jacobian
13:04:36,0.0004176,extracting prediction MOD_OBS4_7 from jacobian
13:04:36,0.0004124,extracting prediction MOD_OBS5_3 from jacobian
13:04:36,0.0004545,extracting prediction MOD_OBS5_4 from jacobian
13:04:36,0.0004016,extracting prediction MOD_OBS5_5 from jacobian
13:04:36,0.000369,extracting prediction MOD_OBS5_6 from jacobian
13:04:36,0.0003747,extracting prediction MOD_OBS5_7 from jacobian
13:04:36,0.0003827,extracting prediction MOD_OBS6_3 from jacobian
13:04:36,0.0003633,extracting prediction MOD_OBS6_4 from jacobian
13:04:36,0.000352,extracting prediction MOD_OBS6_5 from jacobian
13:04:36,0.0003327,extracting prediction MOD_OBS6_6 from jacobian
13:04:36,0.0002856,extracting prediction MOD_OBS6_7 from jacobian
13:04:36,0.0003045,extracting prediction MOD_OBS7_3 from jacobian
13:04:36,0.0002937,extracting prediction MOD_OBS7_4 from jacobian
13:04:36,0.0003094,extracting prediction MOD_OBS7_5 from jacobian
13:04:36,0.0003569,extracting prediction MOD_OBS7_6 from jacobian
13:04:36,0.0003415,extracting prediction MOD_OBS7_7 from jacobian
13:04:36,0.0002885,extracting prediction MOD_OBS8_3 from jacobian
13:04:36,0.0002889,extracting prediction MOD_OBS8_4 from jacobian
13:04:36,0.0002827,extracting prediction MOD_OBS8_5 from jacobian
13:04:36,0.0003067,extracting prediction MOD_OBS8_6 from jacobian
13:04:36,0.0003378,extracting prediction MOD_OBS8_7 from jacobian
13:04:36,0.0002884,extracting prediction MOD_OBS9_3 from jacobian
13:04:36,0.0003112,extracting prediction MOD_OBS9_4 from jacobian
13:04:36,0.0002851,extracting prediction MOD_OBS9_5 from jacobian
13:04:36,0.0002704,extracting prediction MOD_OBS9_6 from jacobian
13:04:36,0.0002745,extracting prediction MOD_OBS9_7 from jacobian
13:04:36,0.0002645,extracting prediction MOD_OBS10_3 from jacobian
13:04:36,0.0002739,extracting prediction MOD_OBS10_4 from jacobian
13:04:36,0.0002921,extracting prediction MOD_OBS10_5 from jacobian
13:04:36,0.0002697,extracting prediction MOD_OBS10_6 from jacobian
13:04:36,0.0002657,extracting prediction MOD_OBS10_7 from jacobian
13:04:36,0.0002598,extracting prediction MOD_OBS11_3 from jacobian
13:04:36,0.0002576,extracting prediction MOD_OBS11_4 from jacobian
13:04:36,0.0002458,extracting prediction MOD_OBS11_5 from jacobian
13:04:36,0.0002838,extracting prediction MOD_OBS11_6 from jacobian
13:04:36,0.0003211,extracting prediction MOD_OBS11_7 from jacobian
13:04:36,0.0003316,extracting prediction MOD_OBS12_6 from jacobian
13:04:36,0.0002506,extracting prediction MOD_OBS13_6 from jacobian
13:04:36,0.000247,extracting prediction MOD_OBS14_6 from jacobian
13:04:36,0.0002491,parameter fosm calcs
13:04:36,2.89e-05,LinearAnalysis::calc_posterior
13:04:36,2.65e-05,LinearAnalysis::align
13:04:36,0.0002695,LinearAnalysis::prior_prediction_variance()::invert obscov
13:04:36,3.15e-05,inverting diagonal matrix in place
13:04:36,3.4e-05,LinearAnalysis::calc_posterior() form JtQJ
13:04:36,0.0001257,LinearAnalysis::calc_posterior() invert prior parcov
13:04:36,6.17e-05,LinearAnalysis::calc_posterior() form posterior parcov
13:04:36,5.31e-05,LinearAnalysis::calc_posterior() invert posterior parcov
13:04:36,2.63e-05,inverting non-diagonal matrix in place
13:04:36,0.0032414,forecast FOSM calcs
13:04:36,0.0005663,LinearAnalysis::prior_prediction_variance
13:04:36,0.0004706,LinearAnalysis::prior_prediction_variance
13:05:40,63.6764,completed iteration 9
13:05:40,0.0177424,beginning iteration 10
13:05:40,0.0009093,commencing to build jacobian parameter sets
13:05:40,0.005886,jacobian parameter sets built, commencing model runs
13:07:53,133.136,jacobian runs complete, processing runs
13:07:53,0.0042181,processing jacobian runs complete
13:07:53,4.16e-05,saving jacobian and sen files
13:07:53,0.002034,commencing calculation of upgrade vector
13:07:53,0.0006212,forming JtQJ matrix
13:07:53,9.75e-05,commencing to scale JtQJ matrix- first SVD...
13:07:53,1.41e-05,starting REDSVD
13:07:53,8.24e-05,retrieving REDSVD components
13:07:53,3.08e-05,triming REDSVD components to 10elements
13:07:53,1.97e-05,done REDSVD
13:07:53,4.59e-05,S info: rows = 11: cols = 11: size = 121: nonzeros = 11
13:07:53,1.11e-05,JS
13:07:53,4.1e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:07:53,0.0001345,S info: rows = 11: cols = 11: size = 121: nonzeros = 11
13:07:53,1.83e-05,commencing SVD factorization of lambda-scaled JtQJ
13:07:53,1.42e-05,starting REDSVD
13:07:53,6.68e-05,retrieving REDSVD components
13:07:53,2.66e-05,triming REDSVD components to 4elements
13:07:53,9.4e-06,done REDSVD
13:07:53,7.1e-06,SVD factorization complete
13:07:53,0.0001257,commencing linear algebra multiplication to compute ugrade
13:07:53,9.7e-06,S info: rows = 11: cols = 11: size = 121: nonzeros = 11Vt info: rows = 4: cols = 11: size = 44: nonzeros = 44
13:07:53,1.31e-05,U info: rows = 11: cols = 4: size = 44: nonzeros = 44
13:07:53,9.5e-06,jac info: rows = 66: cols = 11: size = 726: nonzeros = 726
13:07:53,4.38e-05,linear algebra multiplication to compute ugrade complete
13:07:53,2.11e-05,commencing check of parameter bounds and gradients
13:07:53,0.001968,beginning upgrade vector calculations, lambda = 0.1
13:07:53,0.0001377,commencing calculation of upgrade vector
13:07:53,0.0008296,forming JtQJ matrix
13:07:53,9.16e-05,commencing to scale JtQJ matrix- first SVD...
13:07:53,1.5e-05,starting REDSVD
13:07:53,7.08e-05,retrieving REDSVD components
13:07:53,3.06e-05,triming REDSVD components to 10elements
13:07:53,1.88e-05,done REDSVD
13:07:53,3.44e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.28e-05,JS
13:07:53,3.44e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:07:53,8.04e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.64e-05,commencing SVD factorization of lambda-scaled JtQJ
13:07:53,1.35e-05,starting REDSVD
13:07:53,6.09e-05,retrieving REDSVD components
13:07:53,2.46e-05,triming REDSVD components to 4elements
13:07:53,1.53e-05,done REDSVD
13:07:53,1.16e-05,SVD factorization complete
13:07:53,0.0001941,commencing linear algebra multiplication to compute ugrade
13:07:53,1.68e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 4: cols = 10: size = 40: nonzeros = 40
13:07:53,1.53e-05,U info: rows = 10: cols = 4: size = 40: nonzeros = 40
13:07:53,1.31e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:07:53,8.4e-05,linear algebra multiplication to compute ugrade complete
13:07:53,3.48e-05,commencing check of parameter bounds and gradients
13:07:53,2.05e-05,commencing calculation of upgrade vector
13:07:53,0.0007691,forming JtQJ matrix
13:07:53,9.58e-05,commencing to scale JtQJ matrix- first SVD...
13:07:53,1.29e-05,starting REDSVD
13:07:53,5.79e-05,retrieving REDSVD components
13:07:53,2.16e-05,triming REDSVD components to 10elements
13:07:53,1.7e-05,done REDSVD
13:07:53,3.26e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.13e-05,JS
13:07:53,4.09e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:07:53,7.24e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.39e-05,commencing SVD factorization of lambda-scaled JtQJ
13:07:53,1.11e-05,starting REDSVD
13:07:53,5.7e-05,retrieving REDSVD components
13:07:53,2.17e-05,triming REDSVD components to 4elements
13:07:53,1.46e-05,done REDSVD
13:07:53,1.2e-05,SVD factorization complete
13:07:53,0.000258,commencing linear algebra multiplication to compute ugrade
13:07:53,2.57e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 4: cols = 10: size = 40: nonzeros = 40
13:07:53,1.58e-05,U info: rows = 10: cols = 4: size = 40: nonzeros = 40
13:07:53,1.59e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:07:53,0.0001228,linear algebra multiplication to compute ugrade complete
13:07:53,3.26e-05,commencing check of parameter bounds
13:07:53,1.57e-05,limiting out of bounds pars
13:07:53,0.0002555,change limit/bound enforement for lambda 0.1: lower bound,P_AIR, scaling factor: 0.00214719
13:07:53,0.0003212,checking for denormal floating point values
13:07:53,2.68e-05,transforming upgrade pars to model pars
13:07:53,1.65e-05,writing upgrade vector to csv file
13:07:53,0.0009023,beginning upgrade vector calculations, lambda = 1
13:07:53,9.67e-05,commencing calculation of upgrade vector
13:07:53,0.0008009,forming JtQJ matrix
13:07:53,8.17e-05,commencing to scale JtQJ matrix- first SVD...
13:07:53,1.32e-05,starting REDSVD
13:07:53,7.57e-05,retrieving REDSVD components
13:07:53,3.46e-05,triming REDSVD components to 10elements
13:07:53,2.4e-05,done REDSVD
13:07:53,3.48e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.37e-05,JS
13:07:53,3.53e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:07:53,7.01e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.18e-05,commencing SVD factorization of lambda-scaled JtQJ
13:07:53,1.07e-05,starting REDSVD
13:07:53,6.02e-05,retrieving REDSVD components
13:07:53,1.73e-05,triming REDSVD components to 4elements
13:07:53,1.23e-05,done REDSVD
13:07:53,1.01e-05,SVD factorization complete
13:07:53,0.0001931,commencing linear algebra multiplication to compute ugrade
13:07:53,1.66e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 4: cols = 10: size = 40: nonzeros = 40
13:07:53,1.62e-05,U info: rows = 10: cols = 4: size = 40: nonzeros = 40
13:07:53,1.51e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:07:53,6.97e-05,linear algebra multiplication to compute ugrade complete
13:07:53,3.47e-05,commencing check of parameter bounds and gradients
13:07:53,2.37e-05,commencing calculation of upgrade vector
13:07:53,0.0007172,forming JtQJ matrix
13:07:53,7.92e-05,commencing to scale JtQJ matrix- first SVD...
13:07:53,1.66e-05,starting REDSVD
13:07:53,5.68e-05,retrieving REDSVD components
13:07:53,1.99e-05,triming REDSVD components to 10elements
13:07:53,2.41e-05,done REDSVD
13:07:53,3.04e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.1e-05,JS
13:07:53,3.82e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:07:53,7.27e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.22e-05,commencing SVD factorization of lambda-scaled JtQJ
13:07:53,1.04e-05,starting REDSVD
13:07:53,5.89e-05,retrieving REDSVD components
13:07:53,2.15e-05,triming REDSVD components to 4elements
13:07:53,1.42e-05,done REDSVD
13:07:53,1.06e-05,SVD factorization complete
13:07:53,0.0001913,commencing linear algebra multiplication to compute ugrade
13:07:53,1.77e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 4: cols = 10: size = 40: nonzeros = 40
13:07:53,1.56e-05,U info: rows = 10: cols = 4: size = 40: nonzeros = 40
13:07:53,1.46e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:07:53,5.94e-05,linear algebra multiplication to compute ugrade complete
13:07:53,3.22e-05,commencing check of parameter bounds
13:07:53,1.54e-05,limiting out of bounds pars
13:07:53,3.57e-05,change limit/bound enforement for lambda 1: lower bound,P_AIR, scaling factor: 0.0052526
13:07:53,0.0002804,checking for denormal floating point values
13:07:53,1.93e-05,transforming upgrade pars to model pars
13:07:53,1.51e-05,writing upgrade vector to csv file
13:07:53,0.0011159,beginning upgrade vector calculations, lambda = 10
13:07:53,7.72e-05,commencing calculation of upgrade vector
13:07:53,0.0007,forming JtQJ matrix
13:07:53,9.17e-05,commencing to scale JtQJ matrix- first SVD...
13:07:53,1.38e-05,starting REDSVD
13:07:53,5.33e-05,retrieving REDSVD components
13:07:53,1.99e-05,triming REDSVD components to 10elements
13:07:53,1.7e-05,done REDSVD
13:07:53,3.06e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.04e-05,JS
13:07:53,2.74e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:07:53,6.96e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.02e-05,commencing SVD factorization of lambda-scaled JtQJ
13:07:53,9.6e-06,starting REDSVD
13:07:53,5.2e-05,retrieving REDSVD components
13:07:53,1.64e-05,triming REDSVD components to 6elements
13:07:53,1.43e-05,done REDSVD
13:07:53,1.01e-05,SVD factorization complete
13:07:53,0.0002301,commencing linear algebra multiplication to compute ugrade
13:07:53,1.79e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 6: cols = 10: size = 60: nonzeros = 60
13:07:53,1.61e-05,U info: rows = 10: cols = 6: size = 60: nonzeros = 60
13:07:53,2e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:07:53,6.26e-05,linear algebra multiplication to compute ugrade complete
13:07:53,2.84e-05,commencing check of parameter bounds and gradients
13:07:53,1.77e-05,commencing calculation of upgrade vector
13:07:53,0.0007249,forming JtQJ matrix
13:07:53,7.62e-05,commencing to scale JtQJ matrix- first SVD...
13:07:53,1.33e-05,starting REDSVD
13:07:53,6.31e-05,retrieving REDSVD components
13:07:53,3.36e-05,triming REDSVD components to 10elements
13:07:53,2.06e-05,done REDSVD
13:07:53,3.06e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.04e-05,JS
13:07:53,2.87e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:07:53,7.88e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,1.36e-05,commencing SVD factorization of lambda-scaled JtQJ
13:07:53,1.03e-05,starting REDSVD
13:07:53,5.92e-05,retrieving REDSVD components
13:07:53,1.98e-05,triming REDSVD components to 6elements
13:07:53,1.82e-05,done REDSVD
13:07:53,1.06e-05,SVD factorization complete
13:07:53,0.0002795,commencing linear algebra multiplication to compute ugrade
13:07:53,1.85e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 6: cols = 10: size = 60: nonzeros = 60
13:07:53,1.68e-05,U info: rows = 10: cols = 6: size = 60: nonzeros = 60
13:07:53,1.52e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:07:53,5.72e-05,linear algebra multiplication to compute ugrade complete
13:07:53,3.29e-05,commencing check of parameter bounds
13:07:53,1.48e-05,limiting out of bounds pars
13:07:53,3.32e-05,change limit/bound enforement for lambda 10: upper bound,THETA_MIN, scaling factor: 0.0341969
13:07:53,1.29e-05,checking for denormal floating point values
13:07:53,1.28e-05,transforming upgrade pars to model pars
13:07:53,1.27e-05,writing upgrade vector to csv file
13:07:53,0.0007735,beginning upgrade vector calculations, lambda = 100
13:07:53,0.0001001,commencing calculation of upgrade vector
13:07:53,0.0006998,forming JtQJ matrix
13:07:53,6.82e-05,commencing to scale JtQJ matrix- first SVD...
13:07:53,1.05e-05,starting REDSVD
13:07:53,4.81e-05,retrieving REDSVD components
13:07:53,1.68e-05,triming REDSVD components to 10elements
13:07:53,1.48e-05,done REDSVD
13:07:53,2.74e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,8.8e-06,JS
13:07:53,2.6e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:07:53,6.37e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,9.3e-06,commencing SVD factorization of lambda-scaled JtQJ
13:07:53,8.8e-06,starting REDSVD
13:07:53,4.91e-05,retrieving REDSVD components
13:07:53,1.52e-05,triming REDSVD components to 6elements
13:07:53,1.29e-05,done REDSVD
13:07:53,9.6e-06,SVD factorization complete
13:07:53,0.0002066,commencing linear algebra multiplication to compute ugrade
13:07:53,1.35e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 6: cols = 10: size = 60: nonzeros = 60
13:07:53,1.69e-05,U info: rows = 10: cols = 6: size = 60: nonzeros = 60
13:07:53,1.27e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:07:53,6e-05,linear algebra multiplication to compute ugrade complete
13:07:53,2.73e-05,commencing check of parameter bounds and gradients
13:07:53,1.65e-05,commencing calculation of upgrade vector
13:07:53,0.0006866,forming JtQJ matrix
13:07:53,7.76e-05,commencing to scale JtQJ matrix- first SVD...
13:07:53,1.06e-05,starting REDSVD
13:07:53,4.89e-05,retrieving REDSVD components
13:07:53,1.68e-05,triming REDSVD components to 10elements
13:07:53,1.51e-05,done REDSVD
13:07:53,3.17e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,9.6e-06,JS
13:07:53,2.85e-05,JS.transpose() * q_mat * JS + lambda * S.transpose() * S
13:07:53,6.64e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10
13:07:53,9.7e-06,commencing SVD factorization of lambda-scaled JtQJ
13:07:53,9.5e-06,starting REDSVD
13:07:53,5.66e-05,retrieving REDSVD components
13:07:53,1.63e-05,triming REDSVD components to 6elements
13:07:53,1.39e-05,done REDSVD
13:07:53,1.1e-05,SVD factorization complete
13:07:53,0.0002484,commencing linear algebra multiplication to compute ugrade
13:07:53,1.75e-05,S info: rows = 10: cols = 10: size = 100: nonzeros = 10Vt info: rows = 6: cols = 10: size = 60: nonzeros = 60
13:07:53,1.69e-05,U info: rows = 10: cols = 6: size = 60: nonzeros = 60
13:07:53,1.35e-05,jac info: rows = 66: cols = 10: size = 660: nonzeros = 660
13:07:53,6.3e-05,linear algebra multiplication to compute ugrade complete
13:07:53,2.69e-05,commencing check of parameter bounds
13:07:53,1.68e-05,limiting out of bounds pars
